filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[410,555,555,411],""all_points_y"":[370,371,329,329]}","{""label"":""name""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[206,314,314,208],""all_points_y"":[667,672,649,644]}","{""label"":""item""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[714,773,773,712],""all_points_y"":[676,678,654,653]}","{""label"":""itemPrice""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[197,299,300,201],""all_points_y"":[700,704,682,676]}","{""label"":""item""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[700,776,773,698],""all_points_y"":[711,711,684,686]}","{""label"":""itemPrice""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[200,281,283,202],""all_points_y"":[734,735,711,709]}","{""label"":""item""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[714,774,776,713],""all_points_y"":[744,745,719,718]}","{""label"":""itemPrice""}"
1000-receipt.jpg,146150,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[187,788,786,183],""all_points_y"":[936,956,898,883]}","{""label"":""total""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,1,"{""name"":""polyline"",""all_points_x"":[399,467,468,397],""all_points_y"":[314,315,294,292]}","{""label"":""name""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,2,"{""name"":""polyline"",""all_points_x"":[224,385,386,223],""all_points_y"":[522,527,508,505]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,3,"{""name"":""polyline"",""all_points_x"":[598,637,637,593],""all_points_y"":[528,530,509,509]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,4,"{""name"":""polyline"",""all_points_x"":[225,423,423,220],""all_points_y"":[547,551,529,526]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,5,"{""name"":""polyline"",""all_points_x"":[589,637,637,589],""all_points_y"":[552,551,532,532]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,6,"{""name"":""polyline"",""all_points_x"":[240,364,364,241],""all_points_y"":[571,572,554,552]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,7,"{""name"":""polyline"",""all_points_x"":[595,638,638,596],""all_points_y"":[577,576,555,555]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,8,"{""name"":""polyline"",""all_points_x"":[238,349,349,238],""all_points_y"":[594,595,576,575]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,9,"{""name"":""polyline"",""all_points_x"":[585,641,639,586],""all_points_y"":[600,600,581,580]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,10,"{""name"":""polyline"",""all_points_x"":[212,439,439,216],""all_points_y"":[619,622,598,595]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,11,"{""name"":""polyline"",""all_points_x"":[590,641,641,590],""all_points_y"":[624,625,605,604]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,12,"{""name"":""polyline"",""all_points_x"":[234,549,550,236],""all_points_y"":[641,648,624,622]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,13,"{""name"":""polyline"",""all_points_x"":[591,641,641,590],""all_points_y"":[649,649,629,626]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,14,"{""name"":""polyline"",""all_points_x"":[212,450,450,212],""all_points_y"":[692,694,672,669]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,15,"{""name"":""polyline"",""all_points_x"":[586,644,643,585],""all_points_y"":[695,697,676,676]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,16,"{""name"":""polyline"",""all_points_x"":[227,356,356,230],""all_points_y"":[717,719,694,694]}","{""label"":""item""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,17,"{""name"":""polyline"",""all_points_x"":[598,645,642,601],""all_points_y"":[723,721,699,699]}","{""label"":""itemPrice""}"
1005-receipt.jpg,147808,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,18,"{""name"":""polyline"",""all_points_x"":[184,656,652,184],""all_points_y"":[902,910,882,878]}","{""label"":""total""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,1,"{""name"":""polyline"",""all_points_x"":[340,541,545,348],""all_points_y"":[251,267,232,215]}","{""label"":""name""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,2,"{""name"":""polyline"",""all_points_x"":[162,436,438,163],""all_points_y"":[573,589,563,549]}","{""label"":""item""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,3,"{""name"":""polyline"",""all_points_x"":[614,679,680,612],""all_points_y"":[601,602,576,575]}","{""label"":""itemPrice""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,4,"{""name"":""polyline"",""all_points_x"":[159,499,500,160],""all_points_y"":[607,625,602,581]}","{""label"":""item""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,5,"{""name"":""polyline"",""all_points_x"":[610,680,680,614],""all_points_y"":[629,633,610,606]}","{""label"":""itemPrice""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,6,"{""name"":""polyline"",""all_points_x"":[155,491,492,154],""all_points_y"":[641,662,631,616]}","{""label"":""item""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,7,"{""name"":""polyline"",""all_points_x"":[610,683,680,611],""all_points_y"":[665,668,645,643]}","{""label"":""itemPrice""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,8,"{""name"":""polyline"",""all_points_x"":[153,415,416,152],""all_points_y"":[676,692,666,651]}","{""label"":""item""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,9,"{""name"":""polyline"",""all_points_x"":[612,682,683,610],""all_points_y"":[698,701,678,675]}","{""label"":""itemPrice""}"
1016-receipt.jpg,145026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,10,"{""name"":""polyline"",""all_points_x"":[345,686,684,346],""all_points_y"":[886,898,859,847]}","{""label"":""total""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,1,"{""name"":""polyline"",""all_points_x"":[377,508,508,377],""all_points_y"":[53,58,33,26]}","{""label"":""name""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,2,"{""name"":""polyline"",""all_points_x"":[155,300,299,158],""all_points_y"":[396,404,373,368]}","{""label"":""item""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,3,"{""name"":""polyline"",""all_points_x"":[633,692,692,639],""all_points_y"":[411,415,388,387]}","{""label"":""itemPrice""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,4,"{""name"":""polyline"",""all_points_x"":[153,388,386,155],""all_points_y"":[458,469,446,434]}","{""label"":""item""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,5,"{""name"":""polyline"",""all_points_x"":[627,692,690,629],""all_points_y"":[477,479,453,450]}","{""label"":""itemPrice""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,6,"{""name"":""polyline"",""all_points_x"":[191,343,344,195],""all_points_y"":[523,528,508,498]}","{""label"":""item""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,7,"{""name"":""polyline"",""all_points_x"":[631,687,688,635],""all_points_y"":[538,540,515,512]}","{""label"":""itemPrice""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,8,"{""name"":""polyline"",""all_points_x"":[150,356,354,154],""all_points_y"":[582,592,567,557]}","{""label"":""item""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,9,"{""name"":""polyline"",""all_points_x"":[632,684,687,633],""all_points_y"":[602,602,576,578]}","{""label"":""itemPrice""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,10,"{""name"":""polyline"",""all_points_x"":[154,190,187,152],""all_points_y"":[615,616,590,586]}","{""label"":""item""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,11,"{""name"":""polyline"",""all_points_x"":[632,687,684,633],""all_points_y"":[633,633,605,606]}","{""label"":""itemPrice""}"
1027-receipt.jpg,266141,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,12,"{""name"":""polyline"",""all_points_x"":[133,681,684,133],""all_points_y"":[869,899,869,839]}","{""label"":""total""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,1,"{""name"":""polyline"",""all_points_x"":[208,522,524,208],""all_points_y"":[224,228,205,199]}","{""label"":""name""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,2,"{""name"":""polyline"",""all_points_x"":[205,327,325,208],""all_points_y"":[504,505,480,480]}","{""label"":""item""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,3,"{""name"":""polyline"",""all_points_x"":[601,652,653,602],""all_points_y"":[508,507,485,485]}","{""label"":""itemPrice""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,4,"{""name"":""polyline"",""all_points_x"":[208,423,420,208],""all_points_y"":[532,532,509,509]}","{""label"":""item""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,5,"{""name"":""polyline"",""all_points_x"":[604,655,653,605],""all_points_y"":[535,532,512,512]}","{""label"":""itemPrice""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,6,"{""name"":""polyline"",""all_points_x"":[208,432,433,206],""all_points_y"":[558,562,540,538]}","{""label"":""item""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,7,"{""name"":""polyline"",""all_points_x"":[598,653,655,595],""all_points_y"":[560,561,540,540]}","{""label"":""itemPrice""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,8,"{""name"":""polyline"",""all_points_x"":[208,395,395,208],""all_points_y"":[586,586,563,565]}","{""label"":""item""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,9,"{""name"":""polyline"",""all_points_x"":[595,655,653,595],""all_points_y"":[586,588,567,568]}","{""label"":""itemPrice""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,10,"{""name"":""polyline"",""all_points_x"":[209,443,443,209],""all_points_y"":[616,618,592,595]}","{""label"":""item""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,11,"{""name"":""polyline"",""all_points_x"":[603,653,654,606],""all_points_y"":[618,618,594,594]}","{""label"":""itemPrice""}"
1031-receipt.jpg,129390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,12,"{""name"":""polyline"",""all_points_x"":[308,669,666,302],""all_points_y"":[817,815,789,792]}","{""label"":""total""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[248,686,672,251],""all_points_y"":[240,218,156,176]}","{""label"":""name""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[244,524,524,242],""all_points_y"":[554,542,518,532]}","{""label"":""item""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[641,697,693,639],""all_points_y"":[536,534,511,516]}","{""label"":""itemPrice""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[244,389,391,244],""all_points_y"":[581,575,555,560]}","{""label"":""item""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[644,696,696,642],""all_points_y"":[563,562,537,542]}","{""label"":""itemPrice""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[241,538,536,240],""all_points_y"":[608,595,571,588]}","{""label"":""item""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[645,703,699,642],""all_points_y"":[589,588,566,568]}","{""label"":""itemPrice""}"
1036-receipt.jpg,159483,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[385,718,714,377],""all_points_y"":[745,731,705,721]}","{""label"":""total""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""polyline"",""all_points_x"":[383,551,547,387],""all_points_y"":[226,236,196,187]}","{""label"":""name""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""polyline"",""all_points_x"":[216,424,427,220],""all_points_y"":[371,382,356,346]}","{""label"":""item""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""polyline"",""all_points_x"":[607,688,688,612],""all_points_y"":[390,395,368,364]}","{""label"":""itemPrice""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""polyline"",""all_points_x"":[275,494,494,275],""all_points_y"":[575,582,552,547]}","{""label"":""item""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""polyline"",""all_points_x"":[617,684,683,617],""all_points_y"":[583,586,559,560]}","{""label"":""itemPrice""}"
1037-receipt.jpg,249505,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""polyline"",""all_points_x"":[374,679,678,375],""all_points_y"":[729,735,693,682]}","{""label"":""total""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""polyline"",""all_points_x"":[329,532,526,335],""all_points_y"":[350,353,328,328]}","{""label"":""name""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""polyline"",""all_points_x"":[177,354,354,177],""all_points_y"":[610,608,583,584]}","{""label"":""item""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""polyline"",""all_points_x"":[613,698,695,611],""all_points_y"":[594,587,560,570]}","{""label"":""itemPrice""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""polyline"",""all_points_x"":[228,391,388,228],""all_points_y"":[662,660,633,635]}","{""label"":""item""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""polyline"",""all_points_x"":[629,699,696,631],""all_points_y"":[648,641,616,621]}","{""label"":""itemPrice""}"
1039-receipt.jpg,160651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""polyline"",""all_points_x"":[171,715,715,171],""all_points_y"":[836,824,792,805]}","{""label"":""total""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[279,576,575,281],""all_points_y"":[394,407,384,369]}","{""label"":""name""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[71,297,298,77],""all_points_y"":[632,640,610,605]}","{""label"":""item""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[671,754,754,672],""all_points_y"":[649,651,622,621]}","{""label"":""itemPrice""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[72,349,351,77],""all_points_y"":[668,676,649,638]}","{""label"":""item""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[686,758,758,683],""all_points_y"":[684,686,656,654]}","{""label"":""itemPrice""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[70,362,364,72],""all_points_y"":[706,711,683,678]}","{""label"":""item""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[676,759,761,673],""all_points_y"":[720,721,690,691]}","{""label"":""itemPrice""}"
1046-receipt.jpg,212814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[49,770,770,44],""all_points_y"":[1070,1060,1033,1033]}","{""label"":""total""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,1,"{""name"":""polyline"",""all_points_x"":[353,592,590,356],""all_points_y"":[329,329,303,304]}","{""label"":""name""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,2,"{""name"":""polyline"",""all_points_x"":[228,344,344,232],""all_points_y"":[625,625,598,600]}","{""label"":""item""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,3,"{""name"":""polyline"",""all_points_x"":[670,730,728,672],""all_points_y"":[612,611,587,587]}","{""label"":""itemPrice""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,4,"{""name"":""polyline"",""all_points_x"":[270,404,403,271],""all_points_y"":[653,650,622,629]}","{""label"":""item""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,5,"{""name"":""polyline"",""all_points_x"":[660,727,727,659],""all_points_y"":[640,637,616,618]}","{""label"":""itemPrice""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,6,"{""name"":""polyline"",""all_points_x"":[229,462,462,233],""all_points_y"":[684,678,651,662]}","{""label"":""item""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,7,"{""name"":""polyline"",""all_points_x"":[673,728,728,669],""all_points_y"":[668,669,641,645]}","{""label"":""itemPrice""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,8,"{""name"":""polyline"",""all_points_x"":[269,386,383,273],""all_points_y"":[713,711,687,691]}","{""label"":""item""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,9,"{""name"":""polyline"",""all_points_x"":[664,733,731,663],""all_points_y"":[699,695,672,676]}","{""label"":""itemPrice""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,10,"{""name"":""polyline"",""all_points_x"":[230,360,359,232],""all_points_y"":[746,741,715,721]}","{""label"":""item""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,11,"{""name"":""polyline"",""all_points_x"":[664,734,734,665],""all_points_y"":[726,724,701,703]}","{""label"":""itemPrice""}"
1049-receipt.jpg,110651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,12,"{""name"":""polyline"",""all_points_x"":[243,746,744,240],""all_points_y"":[962,929,906,934]}","{""label"":""total""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,1,"{""name"":""polyline"",""all_points_x"":[144,690,676,151],""all_points_y"":[344,350,227,290]}","{""label"":""name""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,2,"{""name"":""polyline"",""all_points_x"":[173,233,234,175],""all_points_y"":[600,600,569,567]}","{""label"":""item""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,3,"{""name"":""polyline"",""all_points_x"":[579,642,640,579],""all_points_y"":[569,560,530,538]}","{""label"":""itemPrice""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,4,"{""name"":""polyline"",""all_points_x"":[173,350,349,173],""all_points_y"":[637,629,597,605]}","{""label"":""item""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,5,"{""name"":""polyline"",""all_points_x"":[574,646,645,569],""all_points_y"":[601,594,563,575]}","{""label"":""itemPrice""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,6,"{""name"":""polyline"",""all_points_x"":[202,394,392,201],""all_points_y"":[666,664,632,639]}","{""label"":""item""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,7,"{""name"":""polyline"",""all_points_x"":[594,655,649,589],""all_points_y"":[638,632,603,609]}","{""label"":""itemPrice""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,8,"{""name"":""polyline"",""all_points_x"":[204,352,349,197],""all_points_y"":[705,702,668,676]}","{""label"":""item""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,9,"{""name"":""polyline"",""all_points_x"":[583,656,649,586],""all_points_y"":[679,672,641,645]}","{""label"":""itemPrice""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,10,"{""name"":""polyline"",""all_points_x"":[166,410,405,169],""all_points_y"":[742,737,707,713]}","{""label"":""item""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,11,"{""name"":""polyline"",""all_points_x"":[582,658,655,579],""all_points_y"":[718,711,679,686]}","{""label"":""itemPrice""}"
1050-receipt.jpg,155159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,12,"{""name"":""polyline"",""all_points_x"":[173,841,832,172],""all_points_y"":[1054,1060,980,985]}","{""label"":""total""}"
1051-receipt.jpg,198044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1051-receipt.jpg,198044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""polyline"",""all_points_x"":[247,684,682,248],""all_points_y"":[148,142,115,125]}","{""label"":""name""}"
1051-receipt.jpg,198044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""polyline"",""all_points_x"":[139,477,477,139],""all_points_y"":[565,565,533,540]}","{""label"":""item""}"
1051-receipt.jpg,198044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""polyline"",""all_points_x"":[690,790,788,688],""all_points_y"":[563,561,532,536]}","{""label"":""itemPrice""}"
1051-receipt.jpg,198044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""polyline"",""all_points_x"":[290,776,774,290],""all_points_y"":[761,769,732,725]}","{""label"":""total""}"
